cluster_id	total_hits	terminal_hits	left_hits	right_hits	terminal_fraction	expected_terminal_fraction	terminal_enrichment	median_width	mean_width	min_width	max_width	n_chromosomes	score
cluster_26584	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26585	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26586	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26587	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26588	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26589	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26590	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26591	3	0	0	0	0.0	0.003920968219582141	0.0	23	21.333333333333332	17	24	1	0.0
cluster_26592	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26593	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26594	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26595	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26596	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26597	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26598	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26599	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26600	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26601	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26602	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26603	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26604	2	0	0	0	0.0	0.003920968219582141	0.0	23.0	23	22	24	1	0.0
cluster_26605	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26606	2	0	0	0	0.0	0.003920968219582141	0.0	22.0	22	20	24	1	0.0
cluster_26607	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26608	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26609	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26610	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26611	2	0	0	0	0.0	0.003920968219582141	0.0	24.0	24	24	24	1	0.0
cluster_26612	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26613	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26614	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26615	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26616	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26617	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26618	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26619	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26620	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26621	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26622	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26623	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26624	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26625	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26626	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26627	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26628	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26629	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26630	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26631	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26632	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26633	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26634	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26635	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26636	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26637	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26638	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26639	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26640	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26641	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26642	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26643	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26644	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26645	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26646	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26647	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26648	2	0	0	0	0.0	0.003920968219582141	0.0	24.0	24	24	24	1	0.0
cluster_26649	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26650	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26651	2	0	0	0	0.0	0.003920968219582141	0.0	23.0	23	22	24	1	0.0
cluster_26652	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26653	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26654	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26655	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26656	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26657	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26658	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26659	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26660	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26661	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26662	2	0	0	0	0.0	0.003920968219582141	0.0	23.0	23	22	24	1	0.0
cluster_26663	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26664	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26665	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26666	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26667	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26668	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26669	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26670	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26671	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26672	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26673	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26674	2	0	0	0	0.0	0.003920968219582141	0.0	22.0	22	20	24	1	0.0
cluster_26675	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26676	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26677	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26678	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26679	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26680	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26681	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26682	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26683	3	0	0	0	0.0	0.003920968219582141	0.0	15	18	15	24	1	0.0
cluster_26684	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26685	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26686	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26687	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26688	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26689	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26690	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26691	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26692	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26693	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26694	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26695	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26696	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26697	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26698	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26699	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26700	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26701	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26702	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26703	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26704	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26705	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26706	2	0	0	0	0.0	0.003920968219582141	0.0	24.0	24	24	24	1	0.0
cluster_26707	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26708	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26709	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26710	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26711	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26712	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26713	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26714	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26715	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26716	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26717	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26718	2	0	0	0	0.0	0.003920968219582141	0.0	24.0	24	24	24	1	0.0
cluster_26719	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26720	3	0	0	0	0.0	0.003920968219582141	0.0	24	23.666666666666668	23	24	1	0.0
cluster_26721	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26722	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26723	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26724	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26725	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26726	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26727	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26728	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26729	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26730	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26731	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26732	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26733	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26734	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26735	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26736	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26737	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26738	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26739	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26740	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26741	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26742	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26743	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26744	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26745	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26746	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26747	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26748	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26749	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26750	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26751	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26752	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26753	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26754	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26755	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26756	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26757	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26758	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26759	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26760	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26761	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26762	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26763	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26764	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26765	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26766	2	0	0	0	0.0	0.003920968219582141	0.0	23.0	23	22	24	1	0.0
cluster_26767	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26768	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26769	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26770	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26771	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26772	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26773	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26774	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26775	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26776	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26777	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26778	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26779	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26780	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26781	2	0	0	0	0.0	0.003920968219582141	0.0	24.0	24	24	24	1	0.0
cluster_26782	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26783	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26784	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26785	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26786	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26787	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26788	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26789	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26790	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26791	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26792	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26793	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26794	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26795	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26796	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26797	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26798	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26799	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26800	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26801	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26802	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26803	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26804	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26805	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26806	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26807	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26808	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26809	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26810	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26811	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26812	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26813	2	0	0	0	0.0	0.003920968219582141	0.0	19.5	19.5	15	24	1	0.0
cluster_26814	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26815	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26816	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26817	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26818	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26819	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26820	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26821	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26822	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26823	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26824	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26825	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26826	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26827	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26828	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26829	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26830	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26831	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26832	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26833	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26834	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26835	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26836	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26837	2	0	0	0	0.0	0.003920968219582141	0.0	22.0	22	20	24	1	0.0
cluster_26838	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26839	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26840	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26841	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26842	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26843	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26844	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26845	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26846	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26847	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26848	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26849	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26850	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26851	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26852	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26853	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	23	24	1	0.0
cluster_26854	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26855	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26856	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26857	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26858	2	0	0	0	0.0	0.003920968219582141	0.0	20.0	20	16	24	1	0.0
cluster_26859	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26860	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26861	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26862	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26863	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26864	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26865	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26866	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26867	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26868	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26869	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26870	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26871	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26872	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26873	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26874	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26875	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26876	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26877	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26878	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26879	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26880	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26881	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
cluster_26882	2	0	0	0	0.0	0.003920968219582141	0.0	19.5	19.5	15	24	1	0.0
cluster_26883	1	0	0	0	0.0	0.003920968219582141	0.0	24	24	24	24	1	0.0
